parameter,label,parameter_value,belief_index,coordinate,potential,research_region,component_count,threshold_kind,cutoff_coordinate
survival,survival=0.95,0.95,42,0.3416666666666667,0.8791527029183249,true,1,upper,0.3
survival,survival=0.95,0.95,43,0.35,0.9109328100909224,true,1,upper,0.3
survival,survival=0.95,0.95,44,0.35833333333333334,0.9437706512990904,true,1,upper,0.3
survival,survival=0.95,0.95,45,0.36666666666666664,0.9776412036227865,true,1,upper,0.3
survival,survival=0.95,0.95,46,0.375,1.0125132157225598,true,1,upper,0.3
survival,survival=0.95,0.95,47,0.38333333333333336,1.0483493505522834,true,1,upper,0.3
survival,survival=0.95,0.95,48,0.39166666666666666,1.0851063804743049,true,1,upper,0.3
survival,survival=0.95,0.95,49,0.4,1.1227354233223041,true,1,upper,0.3
survival,survival=0.95,0.95,50,0.4083333333333333,1.16118220822753,true,1,upper,0.3
survival,survival=0.95,0.95,51,0.4166666666666667,1.2003873609358484,true,1,upper,0.3
survival,survival=0.95,0.95,52,0.425,1.24028669977041,true,1,upper,0.3
survival,survival=0.95,0.95,53,0.43333333333333335,1.280811535185971,true,1,upper,0.3
survival,survival=0.95,0.95,54,0.44166666666666665,1.3218889678516432,true,1,upper,0.3
survival,survival=0.95,0.95,55,0.45,1.3634421822279816,true,1,upper,0.3
survival,survival=0.95,0.95,56,0.4583333333333333,1.405390734525921,true,1,upper,0.3
survival,survival=0.95,0.95,57,0.4666666666666667,1.4476508356287145,true,1,upper,0.3
survival,survival=0.95,0.95,58,0.475,1.4901356309350895,true,1,upper,0.3
survival,survival=0.95,0.95,59,0.48333333333333334,1.5327554800882828,true,1,upper,0.3
survival,survival=0.95,0.95,60,0.49166666666666664,1.5754182401714232,true,1,upper,0.3
survival,survival=0.95,0.95,61,0.5,1.6180295561853237,true,1,upper,0.3
survival,survival=0.95,0.95,62,0.5083333333333333,1.6604931625154726,true,1,upper,0.3
survival,survival=0.95,0.95,63,0.5166666666666667,1.7027111986944397,true,1,upper,0.3
survival,survival=0.95,0.95,64,0.525,1.744584542138332,true,1,upper,0.3
survival,survival=0.95,0.95,65,0.5333333333333333,1.7860131597503786,true,1,upper,0.3
survival,survival=0.95,0.95,66,0.5416666666666666,1.8268964794078728,true,1,upper,0.3
survival,survival=0.95,0.95,67,0.55,1.8671337814418707,true,1,upper,0.3
survival,survival=0.95,0.95,68,0.5583333333333333,1.9066246093336754,true,1,upper,0.3
survival,survival=0.95,0.95,69,0.5666666666666667,1.9452691980293164,true,1,upper,0.3
survival,survival=0.95,0.95,70,0.575,1.9829689175424952,true,1,upper,0.3
survival,survival=0.95,0.95,71,0.5833333333333334,2.0196267288969554,true,1,upper,0.3
survival,survival=0.95,0.95,72,0.5916666666666667,2.0551476489610634,true,1,upper,0.3
survival,survival=0.95,0.95,73,0.6,2.089439220353097,true,1,upper,0.3
survival,survival=0.95,0.95,74,0.6083333333333333,2.12241198234289,true,1,upper,0.3
survival,survival=0.95,0.95,75,0.6166666666666667,2.1539799385383467,true,1,upper,0.3
survival,survival=0.95,0.95,76,0.625,2.1840610171162784,true,1,upper,0.3
survival,survival=0.95,0.95,77,0.6333333333333333,2.2125775194293142,true,1,upper,0.3
survival,survival=0.95,0.95,78,0.6416666666666667,2.2394565529876855,true,1,upper,0.3
survival,survival=0.95,0.95,79,0.65,2.2646304450728594,true,1,upper,0.3
survival,survival=0.95,0.95,80,0.6583333333333333,2.2880371335872822,true,1,upper,0.3
survival,survival=0.95,0.95,81,0.6666666666666666,2.309620532181429,true,1,upper,0.3
survival,survival=0.95,0.95,82,0.675,2.32933086722793,true,1,upper,0.3
survival,survival=0.95,0.95,83,0.6833333333333333,2.347124984835041,true,1,upper,0.3
survival,survival=0.95,0.95,84,0.6916666666666667,2.3629666268083818,true,1,upper,0.3
survival,survival=0.95,0.95,85,0.7,2.3768266752766243,true,1,upper,0.3
survival,survival=0.95,0.95,86,0.7083333333333334,2.3886833665806675,true,1,upper,0.3
survival,survival=0.95,0.95,87,0.7166666666666667,2.3985224759608568,true,1,upper,0.3
survival,survival=0.95,0.95,88,0.725,2.4063374755188223,true,1,upper,0.3
survival,survival=0.95,0.95,89,0.7333333333333333,2.412129668811911,true,1,upper,0.3
survival,survival=0.95,0.95,90,0.7416666666666667,2.4159083061640643,true,1,upper,0.3
survival,survival=0.95,0.95,91,0.75,2.417690685223249,true,1,upper,0.3
survival,survival=0.95,0.95,92,0.7583333333333333,2.417502241311516,true,1,upper,0.3
survival,survival=0.95,0.95,93,0.7666666666666667,2.415376631529758,true,1,upper,0.3
survival,survival=0.95,0.95,94,0.775,2.4113558152236974,true,1,upper,0.3
survival,survival=0.95,0.95,95,0.7833333333333333,2.405490131140048,true,1,upper,0.3
survival,survival=0.95,0.95,96,0.7916666666666666,2.39783836830879,true,1,upper,0.3
survival,survival=0.95,0.95,97,0.8,2.388467823380646,true,1,upper,0.3
survival,survival=0.95,0.95,98,0.8083333333333333,2.377454331970431,true,1,upper,0.3
survival,survival=0.95,0.95,99,0.8166666666666667,2.364882255825622,true,1,upper,0.3
survival,survival=0.95,0.95,100,0.825,2.3508444018744954,true,1,upper,0.3
survival,survival=0.95,0.95,101,0.8333333333333334,2.335441844124473,true,1,upper,0.3
survival,survival=0.95,0.95,102,0.8416666666666667,2.3187836158468413,true,1,upper,0.3
survival,survival=0.95,0.95,103,0.85,2.3009862384324924,true,1,upper,0.3
survival,survival=0.95,0.95,104,0.8583333333333333,2.2821730556011803,true,1,upper,0.3
survival,survival=0.95,0.95,105,0.8666666666666667,2.262473347927862,true,1,upper,0.3
survival,survival=0.95,0.95,106,0.875,2.242021213142518,true,1,upper,0.3
survival,survival=0.95,0.95,107,0.8833333333333333,2.2209542120415593,true,1,upper,0.3
survival,survival=0.95,0.95,108,0.8916666666666667,2.199411797169054,true,1,upper,0.3
survival,survival=0.95,0.95,109,0.9,2.1775335601332504,true,1,upper,0.3
survival,survival=0.95,0.95,110,0.9083333333333333,2.1554573515154423,true,1,upper,0.3
survival,survival=0.95,0.95,111,0.9166666666666666,2.133317342613827,true,1,upper,0.3
survival,survival=0.95,0.95,112,0.925,2.1112421087030855,true,1,upper,0.3
survival,survival=0.95,0.95,113,0.9333333333333333,2.0893528175379106,true,1,upper,0.3
survival,survival=0.95,0.95,114,0.9416666666666667,2.067761603722096,true,1,upper,0.3
survival,survival=0.95,0.95,115,0.95,2.0465701994733223,true,1,upper,0.3
survival,survival=0.95,0.95,116,0.9583333333333334,2.0258688763222024,true,1,upper,0.3
survival,survival=0.95,0.95,117,0.9666666666666667,2.0057357322113245,true,1,upper,0.3
survival,survival=0.95,0.95,118,0.975,1.9862363365519333,true,1,upper,0.3
survival,survival=0.95,0.95,119,0.9833333333333333,1.9674237243654742,true,1,upper,0.3
survival,survival=0.95,0.95,120,0.9916666666666667,1.9493387117231822,true,1,upper,0.3
survival,survival=0.95,0.95,121,1.0,1.9320104898100388,true,1,upper,0.3
signal_precision,signal_precision=coarse,coarse,1,0.0,0.34302410539459294,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,2,0.008333333333333333,0.3464009864546026,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,3,0.016666666666666666,0.34995926332436567,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,4,0.025,0.35370867884829116,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,5,0.03333333333333333,0.35765936699916934,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,6,0.041666666666666664,0.36182184707933857,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,7,0.05,0.3662070144686036,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,8,0.058333333333333334,0.37082612757756517,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,9,0.06666666666666667,0.37569079067265715,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,10,0.075,0.38081293225391516,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,11,0.08333333333333333,0.38620477868883485,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,12,0.09166666666666666,0.39187882283604253,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,13,0.1,0.3978477874310802,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,14,0.10833333333333334,0.4041245830533182,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,15,0.11666666666666667,0.41072226054756344,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,16,0.125,0.41765395783561693,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,17,0.13333333333333333,0.42493284112107726,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,18,0.14166666666666666,0.43257204056370013,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,19,0.15,0.44058458057634853,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,20,0.15833333333333333,0.4489833049762106,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,21,0.16666666666666666,0.45778079730085125,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,22,0.175,0.4669892966768661,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,23,0.18333333333333332,0.47662060970266773,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,24,0.19166666666666668,0.48668601887554275,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,25,0.2,0.49719618815500405,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,26,0.20833333333333334,0.5081610663084903,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,27,0.21666666666666667,0.5195897887306069,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,28,0.225,0.5314905784628707,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,29,0.23333333333333334,0.5438706471671179,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,30,0.24166666666666667,0.5567360968224957,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,31,0.25,0.5700918229238281,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,32,0.25833333333333336,0.5839414199588167,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,33,0.26666666666666666,0.5982870899339885,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,34,0.275,0.6131295547055263,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,35,0.2833333333333333,0.6284679728521995,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,36,0.2916666666666667,0.6442998618045174,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,37,0.3,0.6606210259177987,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,38,0.30833333333333335,0.6774254911478185,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,39,0.31666666666666665,0.6947054469564236,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,40,0.325,0.7124511960413777,false,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,41,0.3333333333333333,0.7306511124496353,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,42,0.3416666666666667,0.7492916085961886,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,43,0.35,0.7683571116713491,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,44,0.35833333333333334,0.7878300498774202,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,45,0.36666666666666664,0.8076908488909547,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,46,0.375,0.8279179388987827,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,47,0.38333333333333336,0.8484877725046662,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,48,0.39166666666666666,0.8693748537485622,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,49,0.4,0.8905517784223224,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,50,0.4083333333333333,0.9119892858043522,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,51,0.4166666666666667,0.9336563218718037,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,52,0.425,0.9555201139827512,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,53,0.43333333333333335,0.9775462569533898,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,54,0.44166666666666665,0.9996988103870318,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,55,0.45,1.0219404070437483,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,56,0.4583333333333333,1.0442323719722897,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,57,0.4666666666666667,1.0665348520604492,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,58,0.475,1.0888069555966085,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,59,0.48333333333333334,1.1110069013744375,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,60,0.49166666666666664,1.1330921768146447,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,61,0.5,1.155019704522384,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,62,0.5083333333333333,1.176746016645999,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,63,0.5166666666666667,1.1982274363517882,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,64,0.525,1.219420265679495,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,65,0.5333333333333333,1.2402809789933884,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,66,0.5416666666666666,1.2607664211926635,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,67,0.55,1.280834009791475,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,68,0.5583333333333333,1.3004419399215397,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,69,0.5666666666666667,1.319549391247872,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,70,0.575,1.3381167357196264,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,71,0.5833333333333334,1.356105745002472,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,72,0.5916666666666667,1.3734797963561056,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,73,0.6,1.3902040756306673,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,74,0.6083333333333333,1.406245775959941,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,75,0.6166666666666667,1.4215742906292923,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,76,0.625,1.4361613984949264,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,77,0.6333333333333333,1.4499814402322926,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,78,0.6416666666666667,1.4630114836000054,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,79,0.65,1.4752314758273462,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,80,0.6583333333333333,1.4866243811748407,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,81,0.6666666666666666,1.497176301685764,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,82,0.675,1.506876579149118,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,83,0.6833333333333333,1.5157178763390482,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,84,0.6916666666666667,1.5236962356886181,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,85,0.7,1.530811113702886,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,86,0.7083333333333334,1.5370653896217745,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,87,0.7166666666666667,1.542465347108958,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,88,0.725,1.5470206280688366,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,89,0.7333333333333333,1.5507441580759347,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,90,0.7416666666666667,1.553652043333701,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,91,0.75,1.5557634395530688,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,92,0.7583333333333333,1.557100393642959,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,93,0.7666666666666667,1.5576876596204146,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,94,0.775,1.5575524906604497,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,95,0.7833333333333333,1.5567244096970951,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,96,0.7916666666666666,1.555234961439362,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,97,0.8,1.553117449061602,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,98,0.8083333333333333,1.5504066591510617,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,99,0.8166666666666667,1.547138578733445,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,100,0.825,1.5433501083399481,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,101,0.8333333333333334,1.5390787751209027,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,102,0.8416666666666667,1.5343624499501674,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,103,0.85,1.529239072303601,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,104,0.8583333333333333,1.523746386441248,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,105,0.8666666666666667,1.5179216920869387,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,106,0.875,1.5118016123945954,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,107,0.8833333333333333,1.505421881533468,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,108,0.8916666666666667,1.4988171537322776,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,109,0.9,1.4920208351123716,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,110,0.9083333333333333,1.4850649391298074,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,111,0.9166666666666666,1.4779799659517796,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,112,0.925,1.4707948056280429,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,113,0.9333333333333333,1.4635366644946903,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,114,0.9416666666666667,1.4562310138748866,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,115,0.95,1.4489015598250297,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,116,0.9583333333333334,1.4415702324189845,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,117,0.9666666666666667,1.4342571928682122,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,118,0.975,1.4269808566404996,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,119,0.9833333333333333,1.4197579306612602,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,120,0.9916666666666667,1.41260346265418,true,1,upper,0.3333333333333333
signal_precision,signal_precision=coarse,coarse,121,1.0,1.4055309006963743,true,1,upper,0.3333333333333333
signal_precision,signal_precision=baseline,baseline,1,0.0,0.1633388529328044,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,2,0.008333333333333333,0.16600420391057422,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,3,0.016666666666666666,0.16887913262884194,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,4,0.025,0.17197657732682986,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,5,0.03333333333333333,0.17530955594124537,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,6,0.041666666666666664,0.17889109396457675,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,7,0.05,0.1827341660805206,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,8,0.058333333333333334,0.1868516581995236,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,9,0.06666666666666667,0.1912563561992052,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,10,0.075,0.1959609667631203,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,11,0.08333333333333333,0.20097817420576805,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,12,0.09166666666666666,0.20632073514234112,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,13,0.1,0.21200161044794888,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,14,0.10833333333333334,0.21803413134683036,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,15,0.11666666666666667,0.22443219389973393,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,16,0.125,0.23121047383655402,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,17,0.13333333333333333,0.2383846517966658,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,18,0.14166666666666666,0.24597163771908193,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,19,0.15,0.2539897824276248,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,20,0.15833333333333333,0.2624590643759734,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,21,0.16666666666666666,0.2714012399954794,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,22,0.175,0.28083994703731036,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,23,0.18333333333333332,0.29080075162528696,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,24,0.19166666666666668,0.3013111313539477,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,25,0.2,0.31240038861691094,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,26,0.20833333333333334,0.32409949039507513,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,27,0.21666666666666667,0.33644083294922544,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,28,0.225,0.34945793222652594,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,29,0.23333333333333334,0.3631850432731594,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,30,0.24166666666666667,0.3776567144914795,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,31,0.25,0.3929072851057997,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,32,0.25833333333333336,0.4089703365938369,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,33,0.26666666666666666,0.42587811096618133,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,34,0.275,0.44366091048946243,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,35,0.2833333333333333,0.4623464946114584,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,36,0.2916666666666667,0.48195949034261537,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,37,0.3,0.5025208321010372,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,38,0.30833333333333335,0.5240472460105137,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,39,0.31666666666666665,0.5465507918845004,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,40,0.325,0.5700384737223813,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,41,0.3333333333333333,0.5945119266297754,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,42,0.3416666666666667,0.6199671848353944,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,43,0.35,0.6463945321220197,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,44,0.35833333333333334,0.6737784327351388,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,45,0.36666666666666664,0.7020975378845451,false,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,46,0.375,0.7313247604881243,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,47,0.38333333333333336,0.7614274089561177,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,48,0.39166666666666666,0.7923673696591,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,49,0.4,0.8241013272875645,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,50,0.4083333333333333,0.8565810125639312,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,51,0.4166666666666667,0.8897534676286251,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,52,0.425,0.9235613207716579,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,53,0.43333333333333335,0.9579430638757237,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,54,0.44166666666666665,0.9928333278204571,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,55,0.45,1.0281631530176534,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,56,0.4583333333333333,1.0638602540653002,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,57,0.4666666666666667,1.0998492791106211,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,58,0.475,1.1360520658145854,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,59,0.48333333333333334,1.1723878967617363,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,60,0.49166666666666664,1.2087737577406217,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,61,0.5,1.2451246025415514,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,62,0.5083333333333333,1.2813536278134727,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,63,0.5166666666666667,1.3173725611410458,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,64,0.525,1.353091964907769,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,65,0.5333333333333333,1.3884215577661925,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,66,0.5416666666666666,1.423270554705541,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,67,0.55,1.4575480258480455,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,68,0.5583333333333333,1.49116327326701,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,69,0.5666666666666667,1.524026224340703,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,70,0.575,1.5560478394646706,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,71,0.5833333333333334,1.5871405313590718,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,72,0.5916666666666667,1.6172185927365037,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,73,0.6,1.6461986287420733,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,74,0.6083333333333333,1.673999990338651,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,75,0.6166666666666667,1.7005452046808076,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,76,0.625,1.7257603984937555,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,77,0.6333333333333333,1.7495757105419185,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,78,0.6416666666666667,1.7719256894294482,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,79,0.65,1.7927496732183321,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,80,0.6583333333333333,1.8119921476764793,true,1,upper,0.375
