prefix_n,scope,factor,level,estimand,statistic_kind,event_count,non_event_count,observation_count,exact_sum,estimate,exact_sample_variance,interval_kind,interval_low,interval_high,mcse,warning_code,warning,simulation_precision_only
750,factor,module_overlap,high,complementarity_frequency,frequency,63,311,374,63//1,63//374,,Wilson descriptive simulation interval,0.133932363291,0.209707689408,,,,true
750,factor,module_overlap,high,frontier_only_mean_compression_ratio,mean,374,0,374,931//6,931//2244,11651//1674024,,,,0.00431384920674,,,true
750,factor,module_overlap,high,innovation_safe_mean_compression_ratio,mean,374,0,374,557//6,557//2244,11651//1674024,,,,0.00431384920674,,,true
750,factor,module_complementarity,weak,frontier_positive_loss_frequency,frequency,163,211,374,163//1,163//374,,Wilson descriptive simulation interval,0.386478569059,0.486484021786,,,,true
750,factor,module_complementarity,weak,mean_positive_frontier_loss,mean,163,211,163,55712419//196608,55712419//32047104,520254017622443//170119359627264,,,,0.136973656549,,,true
750,factor,module_complementarity,weak,innovation_safe_loss_frequency,frequency,0,374,374,0//1,0//1,,Wilson descriptive simulation interval,0,0.0101668536658,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
750,factor,module_complementarity,weak,silent_generative_asset_frequency,frequency,159,1711,1870,159//1,159//1870,,Wilson descriptive simulation interval,0.0732199860378,0.0985349174017,,,,true
750,factor,module_complementarity,weak,substitution_frequency,frequency,95,279,374,95//1,95//374,,Wilson descriptive simulation interval,0.212548417325,0.30047484758,,,,true
750,factor,module_complementarity,weak,complementarity_frequency,frequency,67,307,374,67//1,67//374,,Wilson descriptive simulation interval,0.143603202777,0.221209751447,,,,true
750,factor,module_complementarity,weak,frontier_only_mean_compression_ratio,mean,374,0,374,311//2,311//748,3885//558008,,,,0.0043145896546,,,true
750,factor,module_complementarity,weak,innovation_safe_mean_compression_ratio,mean,374,0,374,277//6,277//2244,94937//5022072,,,,0.00710952332641,,,true
750,factor,module_complementarity,strong,frontier_positive_loss_frequency,frequency,158,218,376,158//1,79//188,,Wilson descriptive simulation interval,0.371374941306,0.47066441852,,,,true
750,factor,module_complementarity,strong,mean_positive_frontier_loss,mean,158,218,158,4284055//16384,4284055//2588672,39096563236885//13317619843072,,,,0.136309913134,,,true
750,factor,module_complementarity,strong,innovation_safe_loss_frequency,frequency,0,376,376,0//1,0//1,,Wilson descriptive simulation interval,0,0.0101133215753,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
750,factor,module_complementarity,strong,silent_generative_asset_frequency,frequency,156,1724,1880,156//1,39//470,,Wilson descriptive simulation interval,0.0713435200064,0.0963146750832,,,,true
750,factor,module_complementarity,strong,substitution_frequency,frequency,97,279,376,97//1,97//376,,Wilson descriptive simulation interval,0.216358907115,0.30449381769,,,,true
750,factor,module_complementarity,strong,complementarity_frequency,frequency,63,313,376,63//1,63//376,,Wilson descriptive simulation interval,0.133207227953,0.208623437988,,,,true
750,factor,module_complementarity,strong,frontier_only_mean_compression_ratio,mean,376,0,376,470//3,5//12,47//6750,,,,0.00430331482912,,,true
750,factor,module_complementarity,strong,innovation_safe_mean_compression_ratio,mean,376,0,376,140//3,35//282,3002//158625,,,,0.00709456225387,,,true
750,factor,project_cost,low,frontier_positive_loss_frequency,frequency,235,139,374,235//1,235//374,,Wilson descriptive simulation interval,0.578293688271,0.67578113004,,,,true
750,factor,project_cost,low,mean_positive_frontier_loss,mean,235,139,235,6454421//16384,6454421//3850240,894739809617//283870494720,,,,0.115812202743,,,true
750,factor,project_cost,low,innovation_safe_loss_frequency,frequency,0,374,374,0//1,0//1,,Wilson descriptive simulation interval,0,0.0101668536658,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
750,factor,project_cost,low,silent_generative_asset_frequency,frequency,231,1639,1870,231//1,21//170,,Wilson descriptive simulation interval,0.109382956901,0.139219429724,,,,true
750,factor,project_cost,low,substitution_frequency,frequency,145,229,374,145//1,145//374,,Wilson descriptive simulation interval,0.339701641738,0.43798289224,,,,true
750,factor,project_cost,low,complementarity_frequency,frequency,90,284,374,90//1,45//187,,Wilson descriptive simulation interval,0.200095522364,0.286461615634,,,,true
750,factor,project_cost,low,frontier_only_mean_compression_ratio,mean,374,0,374,467//3,467//1122,1457//209253,,,,0.00431477474671,,,true
750,factor,project_cost,low,innovation_safe_mean_compression_ratio,mean,374,0,374,275//6,25//204,955//50728,,,,0.00709483034081,,,true
750,factor,project_cost,high,frontier_positive_loss_frequency,frequency,86,290,376,86//1,43//188,,Wilson descriptive simulation interval,0.189139522629,0.273794300779,,,,true
750,factor,project_cost,high,mean_positive_frontier_loss,mean,86,290,86,29668027//196608,29668027//16908288,727861029249349//282565898403840,,,,0.173067346152,,,true
750,factor,project_cost,high,innovation_safe_loss_frequency,frequency,0,376,376,0//1,0//1,,Wilson descriptive simulation interval,0,0.0101133215753,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
750,factor,project_cost,high,silent_generative_asset_frequency,frequency,84,1796,1880,84//1,21//470,,Wilson descriptive simulation interval,0.0362336804879,0.0549849610895,,,,true
750,factor,project_cost,high,substitution_frequency,frequency,47,329,376,47//1,1//8,,Wilson descriptive simulation interval,0.0953182133713,0.16226677781,,,,true
750,factor,project_cost,high,complementarity_frequency,frequency,40,336,376,40//1,5//47,,Wilson descriptive simulation interval,0.0791023408421,0.141625167632,,,,true
750,factor,project_cost,high,frontier_only_mean_compression_ratio,mean,376,0,376,313//2,313//752,1309//188000,,,,0.0043032539511,,,true
750,factor,project_cost,high,innovation_safe_mean_compression_ratio,mean,376,0,376,47//1,1//8,19//1000,,,,0.00710858037119,,,true
750,factor,duration,short,frontier_positive_loss_frequency,frequency,243,133,376,243//1,243//376,,Wilson descriptive simulation interval,0.596691893097,0.692902613889,,,,true
750,factor,duration,short,mean_positive_frontier_loss,mean,243,133,243,33624757//65536,33624757//15925248,404692959731755//126284923404288,,,,0.114837554431,,,true
750,factor,duration,short,innovation_safe_loss_frequency,frequency,0,376,376,0//1,0//1,,Wilson descriptive simulation interval,0,0.0101133215753,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
750,factor,duration,short,silent_generative_asset_frequency,frequency,238,1642,1880,238//1,119//940,,Wilson descriptive simulation interval,0.11232226827,0.142392084986,,,,true
750,factor,duration,short,substitution_frequency,frequency,144,232,376,144//1,18//47,,Wilson descriptive simulation interval,0.335261896705,0.433062497706,,,,true
750,factor,duration,short,complementarity_frequency,frequency,99,277,376,99//1,99//376,,Wilson descriptive simulation interval,0.221335964974,0.310047469176,,,,true
750,factor,duration,short,frontier_only_mean_compression_ratio,mean,376,0,376,469//3,469//1128,589//84600,,,,0.00430307131188,,,true
750,factor,duration,short,innovation_safe_mean_compression_ratio,mean,376,0,376,139//3,139//1128,7973//423000,,,,0.00708022038131,,,true
750,factor,duration,long,frontier_positive_loss_frequency,frequency,78,296,374,78//1,39//187,,Wilson descriptive simulation interval,0.170447017672,0.252591415748,,,,true
750,factor,duration,long,mean_positive_frontier_loss,mean,78,296,78,780851//24576,780851//1916928,116744282399//906875633664,,,,0.0406253057028,,,true
750,factor,duration,long,innovation_safe_loss_frequency,frequency,0,374,374,0//1,0//1,,Wilson descriptive simulation interval,0,0.0101668536658,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
750,factor,duration,long,silent_generative_asset_frequency,frequency,77,1793,1870,77//1,7//170,,Wilson descriptive simulation interval,0.0330715004705,0.0511626582293,,,,true
750,factor,duration,long,substitution_frequency,frequency,48,326,374,48//1,24//187,,Wilson descriptive simulation interval,0.0981848832749,0.166056788701,,,,true
750,factor,duration,long,complementarity_frequency,frequency,31,343,374,31//1,31//374,,Wilson descriptive simulation interval,0.0590065289485,0.115250311543,,,,true
750,factor,duration,long,frontier_only_mean_compression_ratio,mean,374,0,374,935//6,5//12,187//26856,,,,0.00431483644232,,,true
750,factor,duration,long,innovation_safe_mean_compression_ratio,mean,374,0,374,93//2,93//748,95321//5022072,,,,0.00712388707237,,,true
750,factor,admission,low,frontier_positive_loss_frequency,frequency,89,287,376,89//1,89//376,,Wilson descriptive simulation interval,0.196536131192,0.282193756234,,,,true
750,factor,admission,low,mean_positive_frontier_loss,mean,89,287,89,317419//4096,317419//364544,746421339533//1576789868544,,,,0.0729306542877,,,true
750,factor,admission,low,innovation_safe_loss_frequency,frequency,0,376,376,0//1,0//1,,Wilson descriptive simulation interval,0,0.0101133215753,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
750,factor,admission,low,silent_generative_asset_frequency,frequency,87,1793,1880,87//1,87//1880,,Wilson descriptive simulation interval,0.037670043135,0.0567335798387,,,,true
750,factor,admission,low,substitution_frequency,frequency,48,328,376,48//1,6//47,,Wilson descriptive simulation interval,0.0976549849942,0.16519536086,,,,true
750,factor,admission,low,complementarity_frequency,frequency,41,335,376,41//1,41//376,,Wilson descriptive simulation interval,0.0814026766377,0.144590186509,,,,true
750,factor,admission,low,frontier_only_mean_compression_ratio,mean,376,0,376,313//2,313//752,1309//188000,,,,0.0043032539511,,,true
750,factor,admission,low,innovation_safe_mean_compression_ratio,mean,376,0,376,93//2,93//752,96247//5076000,,,,0.00710131653836,,,true
750,factor,admission,high,frontier_positive_loss_frequency,frequency,232,142,374,232//1,116//187,,Wilson descriptive simulation interval,0.5701483811,0.668046761065,,,,true
750,factor,admission,high,mean_positive_frontier_loss,mean,232,142,232,91884967//196608,91884967//45613056,2484374774223389//690527661981696,,,,0.124530009897,,,true
750,factor,admission,high,innovation_safe_loss_frequency,frequency,0,374,374,0//1,0//1,,Wilson descriptive simulation interval,0,0.0101668536658,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
750,factor,admission,high,silent_generative_asset_frequency,frequency,228,1642,1870,228//1,114//935,,Wilson descriptive simulation interval,0.10786520208,0.137535206079,,,,true
750,factor,admission,high,substitution_frequency,frequency,144,230,374,144//1,72//187,,Wilson descriptive simulation interval,0.337117291874,0.435274016723,,,,true
750,factor,admission,high,complementarity_frequency,frequency,89,285,374,89//1,89//374,,Wilson descriptive simulation interval,0.197611657746,0.283652254871,,,,true
750,factor,admission,high,frontier_only_mean_compression_ratio,mean,374,0,374,467//3,467//1122,1457//209253,,,,0.00431477474671,,,true
750,factor,admission,high,innovation_safe_mean_compression_ratio,mean,374,0,374,139//3,139//1122,23689//1255518,,,,0.00710274284225,,,true
750,factor,persistence,low,frontier_positive_loss_frequency,frequency,155,219,374,155//1,155//374,,Wilson descriptive simulation interval,0.365629012543,0.46498777525,,,,true
750,factor,persistence,low,mean_positive_frontier_loss,mean,155,219,155,4249863//16384,4249863//2539520,29810470659479//9611331502080,,,,0.141457764019,,,true
750,factor,persistence,low,innovation_safe_loss_frequency,frequency,0,374,374,0//1,0//1,,Wilson descriptive simulation interval,0,0.0101668536658,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
750,factor,persistence,low,silent_generative_asset_frequency,frequency,152,1718,1870,152//1,76//935,,Wilson descriptive simulation interval,0.0697391150236,0.0945445053284,,,,true
750,factor,persistence,low,substitution_frequency,frequency,96,278,374,96//1,48//187,,Wilson descriptive simulation interval,0.215045544442,0.303270945845,,,,true
750,factor,persistence,low,complementarity_frequency,frequency,60,314,374,60//1,30//187,,Wilson descriptive simulation interval,0.126714345959,0.201046030595,,,,true
750,factor,persistence,low,frontier_only_mean_compression_ratio,mean,374,0,374,467//3,467//1122,1457//209253,,,,0.00431477474671,,,true
750,factor,persistence,low,innovation_safe_mean_compression_ratio,mean,374,0,374,46//1,23//187,3932//209253,,,,0.00708818602716,,,true
750,factor,persistence,high,frontier_positive_loss_frequency,frequency,166,210,376,166//1,83//188,,Wilson descriptive simulation interval,0.39214055753,0.492021639675,,,,true
750,factor,persistence,high,mean_positive_frontier_loss,mean,166,210,166,56122723//196608,56122723//32636928,204936956753099//70583492542464,,,,0.132252693395,,,true
750,factor,persistence,high,innovation_safe_loss_frequency,frequency,0,376,376,0//1,0//1,,Wilson descriptive simulation interval,0,0.0101133215753,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
750,factor,persistence,high,silent_generative_asset_frequency,frequency,163,1717,1880,163//1,163//1880,,Wilson descriptive simulation interval,0.0748098750577,0.10027994329,,,,true
750,factor,persistence,high,substitution_frequency,frequency,96,280,376,96//1,12//47,,Wilson descriptive simulation interval,0.213873506144,0.301713863989,,,,true
750,factor,persistence,high,complementarity_frequency,frequency,70,306,376,70//1,35//188,,Wilson descriptive simulation interval,0.15007129121,0.228616857438,,,,true
750,factor,persistence,high,frontier_only_mean_compression_ratio,mean,376,0,376,313//2,313//752,1309//188000,,,,0.0043032539511,,,true
750,factor,persistence,high,innovation_safe_mean_compression_ratio,mean,376,0,376,281//6,281//2256,96631//5076000,,,,0.00711546862131,,,true
1000,factor,frontier_density,sparse,frontier_positive_loss_frequency,frequency,196,304,500,196//1,49//125,,Wilson descriptive simulation interval,0.35018737779,0.43545947975,,,,true
1000,factor,frontier_density,sparse,mean_positive_frontier_loss,mean,196,304,196,20747551//65536,20747551//12845056,885331165431623//295476570095616,,,,0.123641229777,,,true
1000,factor,frontier_density,sparse,innovation_safe_loss_frequency,frequency,0,500,500,0//1,0//1,,Wilson descriptive simulation interval,4.33680868994e-19,0.00762434046155,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1000,factor,frontier_density,sparse,silent_generative_asset_frequency,frequency,196,2304,2500,196//1,49//625,,Wilson descriptive simulation interval,0.068498299034,0.0895953603813,,,,true
1000,factor,frontier_density,sparse,substitution_frequency,frequency,127,373,500,127//1,127//500,,Wilson descriptive simulation interval,0.217820254915,0.293930920592,,,,true
1000,factor,frontier_density,sparse,complementarity_frequency,frequency,71,429,500,71//1,71//500,,Wilson descriptive simulation interval,0.114129360446,0.175329667325,,,,true
1000,factor,frontier_density,sparse,frontier_only_mean_compression_ratio,mean,500,0,500,250//1,1//2,0//1,,,,0,,,true
1000,factor,frontier_density,sparse,innovation_safe_mean_compression_ratio,mean,500,0,500,251//3,251//1500,20833//748500,,,,0.00746096499549,,,true
1000,factor,frontier_density,dense,frontier_positive_loss_frequency,frequency,200,300,500,200//1,2//5,,Wilson descriptive simulation interval,0.357978990795,0.443545877298,,,,true
1000,factor,frontier_density,dense,mean_positive_frontier_loss,mean,200,300,200,15603301//49152,15603301//9830400,257522868507449//96153580339200,,,,0.115720465701,,,true
1000,factor,frontier_density,dense,innovation_safe_loss_frequency,frequency,0,500,500,0//1,0//1,,Wilson descriptive simulation interval,4.33680868994e-19,0.00762434046155,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1000,factor,frontier_density,dense,silent_generative_asset_frequency,frequency,192,2308,2500,192//1,48//625,,Wilson descriptive simulation interval,0.0669993611041,0.0878992078346,,,,true
1000,factor,frontier_density,dense,substitution_frequency,frequency,129,371,500,129//1,129//500,,Wilson descriptive simulation interval,0.221596200223,0.298093980561,,,,true
1000,factor,frontier_density,dense,complementarity_frequency,frequency,70,430,500,70//1,7//50,,Wilson descriptive simulation interval,0.112322660188,0.173166864944,,,,true
1000,factor,frontier_density,dense,frontier_only_mean_compression_ratio,mean,500,0,500,500//3,1//3,0//1,,,,0,,,true
1000,factor,frontier_density,dense,innovation_safe_mean_compression_ratio,mean,500,0,500,125//3,1//12,125//17964,,,,0.00373051234197,,,true
1000,factor,module_overlap,low,frontier_positive_loss_frequency,frequency,199,300,499,199//1,199//499,,Wilson descriptive simulation interval,0.356766172471,0.442375290055,,,,true
1000,factor,module_overlap,low,mean_positive_frontier_loss,mean,199,300,199,61926821//196608,61926821//39124992,1078145656351121//380768178143232,,,,0.119283907573,,,true
1000,factor,module_overlap,low,innovation_safe_loss_frequency,frequency,0,499,499,0//1,0//1,,Wilson descriptive simulation interval,0,0.00763950297516,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1000,factor,module_overlap,low,silent_generative_asset_frequency,frequency,191,2304,2495,191//1,191//2495,,Wilson descriptive simulation interval,0.0667590037346,0.0876491350686,,,,true
1000,factor,module_overlap,low,substitution_frequency,frequency,127,372,499,127//1,127//499,,Wilson descriptive simulation interval,0.218266314301,0.294502579945,,,,true
1000,factor,module_overlap,low,complementarity_frequency,frequency,72,427,499,72//1,72//499,,Wilson descriptive simulation interval,0.116173758638,0.177838312617,,,,true
1000,factor,module_overlap,low,frontier_only_mean_compression_ratio,mean,499,0,499,1247//6,1247//2994,125//17964,,,,0.00373424845942,,,true
1000,factor,module_overlap,low,innovation_safe_mean_compression_ratio,mean,499,0,499,0//1,0//1,0//1,,,,0,,,true
1000,factor,module_overlap,high,frontier_positive_loss_frequency,frequency,197,304,501,197//1,197//501,,Wilson descriptive simulation interval,0.351409249551,0.43664302284,,,,true
1000,factor,module_overlap,high,mean_positive_frontier_loss,mean,197,304,197,15682259//49152,15682259//9682944,1059532714531825//373133873774592,,,,0.120058174019,,,true
1000,factor,module_overlap,high,innovation_safe_loss_frequency,frequency,0,501,501,0//1,0//1,,Wilson descriptive simulation interval,4.33680868994e-19,0.00760923801636,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1000,factor,module_overlap,high,silent_generative_asset_frequency,frequency,197,2308,2505,197//1,197//2505,,Wilson descriptive simulation interval,0.0687350780933,0.0898406889891,,,,true
1000,factor,module_overlap,high,substitution_frequency,frequency,129,372,501,129//1,43//167,,Wilson descriptive simulation interval,0.22114414526,0.29751662288,,,,true
1000,factor,module_overlap,high,complementarity_frequency,frequency,69,432,501,69//1,23//167,,Wilson descriptive simulation interval,0.110294347336,0.1706680347,,,,true
1000,factor,module_overlap,high,frontier_only_mean_compression_ratio,mean,501,0,501,1253//6,1253//3006,251//36072,,,,0.00372677253866,,,true
1000,factor,module_overlap,high,innovation_safe_mean_compression_ratio,mean,501,0,501,376//3,376//1503,251//36072,,,,0.00372677253866,,,true
1000,factor,module_complementarity,weak,frontier_positive_loss_frequency,frequency,198,301,499,198//1,198//499,,Wilson descriptive simulation interval,0.354813764983,0.440350300761,,,,true
1000,factor,module_complementarity,weak,mean_positive_frontier_loss,mean,198,301,198,62719087//196608,62719087//38928384,4349886050306837//1507765449129984,,,,0.120708944244,,,true
1000,factor,module_complementarity,weak,innovation_safe_loss_frequency,frequency,0,499,499,0//1,0//1,,Wilson descriptive simulation interval,0,0.00763950297516,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1000,factor,module_complementarity,weak,silent_generative_asset_frequency,frequency,194,2301,2495,194//1,194//2495,,Wilson descriptive simulation interval,0.0678851099144,0.0889241416039,,,,true
1000,factor,module_complementarity,weak,substitution_frequency,frequency,127,372,499,127//1,127//499,,Wilson descriptive simulation interval,0.218266314301,0.294502579945,,,,true
1000,factor,module_complementarity,weak,complementarity_frequency,frequency,72,427,499,72//1,72//499,,Wilson descriptive simulation interval,0.116173758638,0.177838312617,,,,true
1000,factor,module_complementarity,weak,frontier_only_mean_compression_ratio,mean,499,0,499,1249//6,1249//2994,7781//1118259,,,,0.00373418847101,,,true
1000,factor,module_complementarity,weak,innovation_safe_mean_compression_ratio,mean,499,0,499,125//2,125//998,85625//4473036,,,,0.0061936808438,,,true
1000,factor,module_complementarity,strong,frontier_positive_loss_frequency,frequency,198,303,501,198//1,66//167,,Wilson descriptive simulation interval,0.353352671118,0.438661241041,,,,true
1000,factor,module_complementarity,strong,mean_positive_frontier_loss,mean,198,303,198,10322795//32768,10322795//6488064,3647038668329//1308824174592,,,,0.118630656795,,,true
1000,factor,module_complementarity,strong,innovation_safe_loss_frequency,frequency,0,501,501,0//1,0//1,,Wilson descriptive simulation interval,4.33680868994e-19,0.00760923801636,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1000,factor,module_complementarity,strong,silent_generative_asset_frequency,frequency,194,2311,2505,194//1,194//2505,,Wilson descriptive simulation interval,0.067612772748,0.0885714522229,,,,true
1000,factor,module_complementarity,strong,substitution_frequency,frequency,129,372,501,129//1,43//167,,Wilson descriptive simulation interval,0.22114414526,0.29751662288,,,,true
1000,factor,module_complementarity,strong,complementarity_frequency,frequency,69,432,501,69//1,23//167,,Wilson descriptive simulation interval,0.110294347336,0.1706680347,,,,true
1000,factor,module_complementarity,strong,frontier_only_mean_compression_ratio,mean,501,0,501,417//2,139//334,581//83500,,,,0.00372671314739,,,true
1000,factor,module_complementarity,strong,innovation_safe_mean_compression_ratio,mean,501,0,501,377//6,377//3006,173//9018,,,,0.00618798244768,,,true
1000,factor,project_cost,low,frontier_positive_loss_frequency,frequency,292,207,499,292//1,292//499,,Wilson descriptive simulation interval,0.541451337711,0.62758802551,,,,true
1000,factor,project_cost,low,mean_positive_frontier_loss,mean,292,207,292,3796093//8192,3796093//2392064,50734819275839//17107123175424,,,,0.100779718726,,,true
1000,factor,project_cost,low,innovation_safe_loss_frequency,frequency,0,499,499,0//1,0//1,,Wilson descriptive simulation interval,0,0.00763950297516,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1000,factor,project_cost,low,silent_generative_asset_frequency,frequency,286,2209,2495,286//1,286//2495,,Wilson descriptive simulation interval,0.102716880265,0.127726494519,,,,true
1000,factor,project_cost,low,substitution_frequency,frequency,193,306,499,193//1,193//499,,Wilson descriptive simulation interval,0.345062916722,0.430214165114,,,,true
1000,factor,project_cost,low,complementarity_frequency,frequency,97,402,499,97//1,97//499,,Wilson descriptive simulation interval,0.162056354225,0.231390636571,,,,true
1000,factor,project_cost,low,frontier_only_mean_compression_ratio,mean,499,0,499,623//3,623//1497,7781//1118259,,,,0.00373418847101,,,true
1000,factor,project_cost,low,innovation_safe_mean_compression_ratio,mean,499,0,499,373//6,373//2994,85375//4473036,,,,0.0061846323644,,,true
1000,factor,project_cost,high,frontier_positive_loss_frequency,frequency,104,397,501,104//1,104//501,,Wilson descriptive simulation interval,0.174361049601,0.245258724328,,,,true
1000,factor,project_cost,high,mean_positive_frontier_loss,mean,104,397,104,33549625//196608,33549625//20447232,1021418097609703//414069207072768,,,,0.154009899422,,,true
1000,factor,project_cost,high,innovation_safe_loss_frequency,frequency,0,501,501,0//1,0//1,,Wilson descriptive simulation interval,4.33680868994e-19,0.00760923801636,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1000,factor,project_cost,high,silent_generative_asset_frequency,frequency,102,2403,2505,102//1,34//835,,Wilson descriptive simulation interval,0.0336563097187,0.0491872904976,,,,true
1000,factor,project_cost,high,substitution_frequency,frequency,63,438,501,63//1,21//167,,Wilson descriptive simulation interval,0.099533622407,0.157658921018,,,,true
1000,factor,project_cost,high,complementarity_frequency,frequency,44,457,501,44//1,44//501,,Wilson descriptive simulation interval,0.0660725019942,0.115848885832,,,,true
1000,factor,project_cost,high,frontier_only_mean_compression_ratio,mean,501,0,501,209//1,209//501,581//83500,,,,0.00372671314739,,,true
1000,factor,project_cost,high,innovation_safe_mean_compression_ratio,mean,501,0,501,379//6,379//3006,43373//2254500,,,,0.00619677529699,,,true
1000,factor,duration,short,frontier_positive_loss_frequency,frequency,298,202,500,298//1,149//250,,Wilson descriptive simulation interval,0.552415351324,0.638120775307,,,,true
1000,factor,duration,short,mean_positive_frontier_loss,mean,298,202,298,117509861//196608,117509861//58589184,10465975766461661//3421173379497984,,,,0.101319768384,,,true
1000,factor,duration,short,innovation_safe_loss_frequency,frequency,0,500,500,0//1,0//1,,Wilson descriptive simulation interval,4.33680868994e-19,0.00762434046155,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1000,factor,duration,short,silent_generative_asset_frequency,frequency,292,2208,2500,292//1,73//625,,Wilson descriptive simulation interval,0.104793751365,0.129982079489,,,,true
1000,factor,duration,short,substitution_frequency,frequency,192,308,500,192//1,48//125,,Wilson descriptive simulation interval,0.342407674618,0.427361172369,,,,true
1000,factor,duration,short,complementarity_frequency,frequency,107,393,500,107//1,107//500,,Wilson descriptive simulation interval,0.180302999988,0.252058122756,,,,true
1000,factor,duration,short,frontier_only_mean_compression_ratio,mean,500,0,500,625//3,5//12,125//17964,,,,0.00373051234197,,,true
1000,factor,duration,short,innovation_safe_mean_compression_ratio,mean,500,0,500,63//1,63//500,4781//249500,,,,0.00619069053488,,,true
1000,factor,duration,long,frontier_positive_loss_frequency,frequency,98,402,500,98//1,49//250,,Wilson descriptive simulation interval,0.163578106614,0.233057492386,,,,true
1000,factor,duration,long,mean_positive_frontier_loss,mean,98,402,98,1786499//49152,1786499//4816896,2760146155801//22965727002624,,,,0.0350197388331,,,true
1000,factor,duration,long,innovation_safe_loss_frequency,frequency,0,500,500,0//1,0//1,,Wilson descriptive simulation interval,4.33680868994e-19,0.00762434046155,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1000,factor,duration,long,silent_generative_asset_frequency,frequency,96,2404,2500,96//1,24//625,,Wilson descriptive simulation interval,0.0315482041826,0.0466681933176,,,,true
1000,factor,duration,long,substitution_frequency,frequency,64,436,500,64//1,16//125,,Wilson descriptive simulation interval,0.101526823995,0.160145685308,,,,true
1000,factor,duration,long,complementarity_frequency,frequency,34,466,500,34//1,17//250,,Wilson descriptive simulation interval,0.0490665074249,0.0935209227339,,,,true
1000,factor,duration,long,frontier_only_mean_compression_ratio,mean,500,0,500,625//3,5//12,125//17964,,,,0.00373051234197,,,true
1000,factor,duration,long,innovation_safe_mean_compression_ratio,mean,500,0,500,187//3,187//1500,43031//2245500,,,,0.00619083440572,,,true
1000,factor,admission,low,frontier_positive_loss_frequency,frequency,110,390,500,110//1,11//50,,Wilson descriptive simulation interval,0.185900932572,0.258368698087,,,,true
1000,factor,admission,low,mean_positive_frontier_loss,mean,110,390,110,735817//8192,735817//901120,1045143225073//2413905838080,,,,0.0627381054324,,,true
1000,factor,admission,low,innovation_safe_loss_frequency,frequency,0,500,500,0//1,0//1,,Wilson descriptive simulation interval,4.33680868994e-19,0.00762434046155,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1000,factor,admission,low,silent_generative_asset_frequency,frequency,108,2392,2500,108//1,27//625,,Wilson descriptive simulation interval,0.0359066803027,0.0518949886273,,,,true
1000,factor,admission,low,substitution_frequency,frequency,64,436,500,64//1,16//125,,Wilson descriptive simulation interval,0.101526823995,0.160145685308,,,,true
1000,factor,admission,low,complementarity_frequency,frequency,46,454,500,46//1,23//250,,Wilson descriptive simulation interval,0.0696827236805,0.120538738136,,,,true
1000,factor,admission,low,frontier_only_mean_compression_ratio,mean,500,0,500,417//2,417//1000,20833//2994000,,,,0.00373048249775,,,true
1000,factor,admission,low,innovation_safe_mean_compression_ratio,mean,500,0,500,188//3,47//375,10789//561375,,,,0.00619981970849,,,true
1000,factor,admission,high,frontier_positive_loss_frequency,frequency,286,214,500,286//1,143//250,,Wilson descriptive simulation interval,0.528243850363,0.614658244611,,,,true
1000,factor,admission,high,mean_positive_frontier_loss,mean,286,214,286,106996249//196608,106996249//56229888,3598060188379643//1050248352890880,,,,0.109447334931,,,true
1000,factor,admission,high,innovation_safe_loss_frequency,frequency,0,500,500,0//1,0//1,,Wilson descriptive simulation interval,4.33680868994e-19,0.00762434046155,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1000,factor,admission,high,silent_generative_asset_frequency,frequency,280,2220,2500,280//1,14//125,,Wilson descriptive simulation interval,0.100228293614,0.124962265809,,,,true
1000,factor,admission,high,substitution_frequency,frequency,192,308,500,192//1,48//125,,Wilson descriptive simulation interval,0.342407674618,0.427361172369,,,,true
1000,factor,admission,high,complementarity_frequency,frequency,95,405,500,95//1,19//100,,Wilson descriptive simulation interval,0.15802737883,0.226699712256,,,,true
1000,factor,admission,high,frontier_only_mean_compression_ratio,mean,500,0,500,1249//6,1249//3000,20833//2994000,,,,0.00373048249775,,,true
1000,factor,admission,high,innovation_safe_mean_compression_ratio,mean,500,0,500,188//3,47//375,7151//374250,,,,0.00618183604283,,,true
